x,y
0.03630075076666667,3306.8035044444446
0.036752265918181815,3309.9026642424246
0.03720378106969697,3313.0018240404042
0.037655296221212116,3316.1009838383843
0.03810681137272727,3319.200143636364
0.038558326524242424,3322.2993034343435
0.03900984167575757,3325.3984632323236
0.039461356827272726,3328.497623030303
0.03991287197878787,3331.5967828282833
0.04036438713030303,3334.695942626263
0.04081590228181818,3337.795102424243
0.04126741743333333,3340.8942622222226
0.04171893258484848,3343.993422020202
0.042170447736363637,3347.092581818182
0.042621962887878784,3350.191741616162
0.04307347803939394,3353.290901414142
0.043524993190909085,3356.3900612121215
0.04397650834242424,3359.4892210101016
0.04442802349393939,3362.588380808081
0.04487953864545454,3365.687540606061
0.045331053796969695,3368.786700404041
0.04578256894848484,3371.8858602020205
0.046234084099999996,3374.9850200000005
0.046234084099999996,3374.985020000001
0.046466407332323226,3347.092581818183
0.04669873056464646,3319.2001436363653
0.04693105379696969,3291.3077054545474
0.04716337702929293,3263.4152672727287
0.04739570026161616,3235.522829090911
0.04762802349393939,3207.630390909093
0.047860346726262624,3179.737952727274
0.048092669958585854,3151.8455145454564
0.048324993190909084,3123.9530763636385
0.04855731642323232,3096.0606381818197
0.04878963965555555,3068.168200000002
0.04902196288787879,3040.275761818183
0.049254286120202016,3012.3833236363653
0.049486609352525246,2984.4908854545474
0.04971893258484848,2956.5984472727287
0.04995125581717171,2928.706009090911
0.05018357904949494,2900.813570909093
0.05041590228181818,2872.921132727274
0.05064822551414141,2845.0286945454563
0.050880548746464645,2817.1362563636376
0.051112871978787874,2789.2438181818197
0.051345195211111104,2761.351380000002
0.05157751844343434,2733.458941818183
0.05180984167575757,2705.5665036363653
0.05204216490808081,2677.6740654545465
0.052274488140404037,2649.7816272727287
0.052506811372727266,2621.889189090911
0.0527391346050505,2593.996750909092
0.05297145783737373,2566.104312727274
0.05320378106969696,2538.2118745454563
0.0534361043020202,2510.3194363636376
0.05366842753434343,2482.4269981818197
0.053900750766666665,2454.534560000001
0.054133073998989895,2426.642121818183
0.05436539723131313,2398.7496836363644
0.05459772046363636,2370.8572454545465
0.05483004369595959,2342.9648072727286
0.05506236692828283,2315.07236909091
0.05529469016060606,2287.179930909092
0.055527013392929286,2259.287492727274
0.05575933662525252,2231.3950545454554
0.05599165985757575,2203.5026163636376
0.05622398308989898,2175.6101781818197
0.05645630632222222,2147.717740000001
0.05668862955454545,2119.825301818183
0.05692095278686868,2091.9328636363653
0.057153276019191915,2064.0404254545465
0.05738559925151515,2036.1479872727277
0.05761792248383838,2008.2555490909099
0.05785024571616161,1980.363110909092
0.05808256894848485,1952.4706727272733
0.05831489218080808,1924.5782345454554
0.05854721541313131,1896.6857963636376
0.05877953864545454,1868.7933581818188
0.05901186187777777,1840.900920000001
0.059244185110101,1813.008481818183
0.05947650834242424,1785.1160436363643
0.05970883157474747,1757.2236054545465
0.0599411548070707,1729.3311672727286
0.060173478039393935,1701.4387290909099
0.060405801271717165,1673.546290909092
0.0606381245040404,1645.6538527272742
0.06087044773636363,1617.7614145454554
0.06110277096868687,1589.8689763636376
0.0613350942010101,1561.9765381818197
0.06156741743333333,1534.0841000000019
0.06179974066565656,1506.191661818183
0.06203206389797979,1478.2992236363652
0.06226438713030302,1450.4067854545474
0.06249671036262626,1422.5143472727286
0.0627290335949495,1394.6219090909099
0.06296135682727272,1366.729470909093
0.06319368005959596,1338.8370327272742
0.06342600329191919,1310.9445945454554
0.06365832652424241,1283.0521563636385
0.06389064975656565,1255.1597181818197
0.06412297298888889,1227.267280000001
0.06435529622121211,1199.374841818184
0.06458761945353535,1171.4824036363652
0.06481994268585858,1143.5899654545465
0.0650522659181818,1115.6975272727295
0.06528458915050504,1087.8050890909108
0.06551691238282828,1059.912650909092
0.0657492356151515,1032.020212727275
0.06598155884747474,1004.1277745454563
0.06621388207979798,976.2353363636375
0.06644620531212121,948.3428981818188
0.06667852854444443,920.4504600000018
0.06691085177676767,892.5580218181831
0.06714317500909091,864.6655836363643
0.06737549824141414,836.7731454545456
0.06760782147373737,808.8807072727286
0.0678401447060606,780.9882690909099
0.06807246793838384,753.0958309090911
0.06830479117070706,725.2033927272751
0.0685371144030303,697.3109545454554
0.06876943763535354,669.4185163636375
0.06900176086767676,641.5260781818197
0.0692340841,613.6336400000018
0.0692340841,613.63364
0.06950681137272727,613.63364
0.06977953864545454,613.63364
0.07005226591818181,613.63364
0.07032499319090908,613.63364
0.07059772046363635,613.63364
0.07087044773636364,613.63364
0.07114317500909091,613.63364
0.07141590228181818,613.63364
0.07168862955454545,613.63364
0.07196135682727273,613.63364
0.0722340841,613.63364
0.07250681137272727,613.63364
0.07277953864545454,613.63364
0.07305226591818181,613.63364
0.07332499319090909,613.63364
0.07359772046363636,613.63364
0.07387044773636363,613.63364
0.0741431750090909,613.63364
0.07441590228181819,613.63364
0.07468862955454546,613.63364
0.07496135682727273,613.63364
0.0752340841,613.63364
0.07550681137272727,613.63364
0.07577953864545454,613.63364
0.07605226591818182,613.63364
0.07632499319090909,613.63364
0.07659772046363636,613.63364
0.07687044773636363,613.63364
0.0771431750090909,613.63364
0.07741590228181819,613.63364
0.07768862955454545,613.63364
0.07796135682727273,613.63364
0.0782340841,613.63364
0.07850681137272728,613.63364
0.07877953864545455,613.63364
0.07905226591818182,613.63364
0.07932499319090909,613.63364
0.07959772046363636,613.63364
0.07987044773636363,613.63364
0.0801431750090909,613.63364
0.08041590228181818,613.63364
0.08068862955454545,613.63364
0.08096135682727273,613.63364
0.0812340841,613.63364
0.08150681137272728,613.63364
0.08177953864545455,613.63364
0.08205226591818182,613.63364
0.0823249931909091,613.63364
0.08259772046363636,613.63364
0.08287044773636364,613.63364
0.08314317500909091,613.63364
0.08341590228181818,613.63364
0.08368862955454545,613.63364
0.08396135682727272,613.63364
0.0842340841,613.63364
0.08450681137272728,613.63364
0.08477953864545455,613.63364
0.08505226591818182,613.63364
0.0853249931909091,613.63364
0.08559772046363637,613.63364
0.08587044773636364,613.63364
0.08614317500909091,613.63364
0.08641590228181818,613.63364
0.08668862955454545,613.63364
0.08696135682727273,613.63364
0.0872340841,613.63364
0.08750681137272728,613.63364
0.08777953864545454,613.63364
0.08805226591818183,613.63364
0.0883249931909091,613.63364
0.08859772046363637,613.63364
0.08887044773636364,613.63364
0.08914317500909091,613.63364
0.08941590228181819,613.63364
0.08968862955454546,613.63364
0.08996135682727273,613.63364
0.0902340841,613.63364
0.09050681137272729,613.63364
0.09077953864545454,613.63364
0.09105226591818183,613.63364
0.0913249931909091,613.63364
0.09159772046363637,613.63364
0.09187044773636364,613.63364
0.09214317500909092,613.63364
0.09241590228181819,613.63364
0.09268862955454546,613.63364
0.09296135682727273,613.63364
0.0932340841,613.63364
0.09350681137272727,613.63364
0.09377953864545455,613.63364
0.09405226591818183,613.63364
0.09432499319090909,613.63364
0.09459772046363638,613.63364
0.09487044773636365,613.63364
0.09514317500909092,613.63364
0.09541590228181819,613.63364
0.09568862955454546,613.63364
0.09596135682727273,613.63364
0.0962340841,613.63364
0.0962340841,613.63364
0.0962340841,607.4353204040405
0.0962340841,601.2370008080808
0.0962340841,595.0386812121212
0.0962340841,588.8403616161617
0.0962340841,582.642042020202
0.0962340841,576.4437224242424
0.0962340841,570.2454028282829
0.0962340841,564.0470832323233
0.0962340841,557.8487636363636
0.0962340841,551.6504440404041
0.0962340841,545.4521244444445
0.0962340841,539.2538048484848
0.0962340841,533.0554852525253
0.0962340841,526.8571656565657
0.0962340841,520.658846060606
0.0962340841,514.4605264646465
0.0962340841,508.2622068686869
0.0962340841,502.0638872727273
0.0962340841,495.8655676767677
0.0962340841,489.6672480808081
0.0962340841,483.4689284848485
0.0962340841,477.2706088888889
0.0962340841,471.0722892929293
0.0962340841,464.8739696969697
0.0962340841,458.6756501010101
0.0962340841,452.47733050505053
0.0962340841,446.2790109090909
0.0962340841,440.0806913131313
0.0962340841,433.88237171717174
0.0962340841,427.6840521212121
0.0962340841,421.4857325252525
0.0962340841,415.28741292929294
0.0962340841,409.0890933333334
0.0962340841,402.89077373737376
0.0962340841,396.69245414141415
0.0962340841,390.4941345454546
0.0962340841,384.29581494949497
0.0962340841,378.09749535353535
0.0962340841,371.8991757575758
0.0962340841,365.7008561616162
0.0962340841,359.50253656565656
0.0962340841,353.304216969697
0.0962340841,347.1058973737374
0.0962340841,340.90757777777776
0.0962340841,334.7092581818182
0.0962340841,328.5109385858586
0.0962340841,322.312618989899
0.0962340841,316.1142993939394
0.0962340841,309.9159797979798
0.0962340841,303.7176602020202
0.0962340841,297.5193406060606
0.0962340841,291.32102101010105
0.0962340841,285.12270141414143
0.0962340841,278.9243818181818
0.0962340841,272.72606222222225
0.0962340841,266.52774262626264
0.0962340841,260.329423030303
0.0962340841,254.13110343434346
0.0962340841,247.93278383838384
0.0962340841,241.73446424242422
0.0962340841,235.53614464646466
0.0962340841,229.33782505050505
0.0962340841,223.13950545454549
0.0962340841,216.94118585858587
0.0962340841,210.74286626262625
0.0962340841,204.5445466666667
0.0962340841,198.34622707070707
0.0962340841,192.1479074747475
0.0962340841,185.9495878787879
0.0962340841,179.75126828282828
0.0962340841,173.55294868686872
0.0962340841,167.3546290909091
0.0962340841,161.15630949494948
0.0962340841,154.95798989898992
0.0962340841,148.7596703030303
0.0962340841,142.5613507070707
0.0962340841,136.36303111111113
0.0962340841,130.1647115151515
0.0962340841,123.96639191919195
0.0962340841,117.76807232323233
0.0962340841,111.56975272727271
0.0962340841,105.37143313131315
0.0962340841,99.17311353535354
0.0962340841,92.97479393939398
0.0962340841,86.7764743434343
0.0962340841,80.57815474747474
0.0962340841,74.37983515151518
0.0962340841,68.1815155555555
0.0962340841,61.983195959595946
0.0962340841,55.784876363636386
0.0962340841,49.586556767676825
0.0962340841,43.38823717171715
0.0962340841,37.18991757575759
0.0962340841,30.99159797979803
0.0962340841,24.793278383838356
0.0962340841,18.594958787878795
0.0962340841,12.396639191919235
0.0962340841,6.1983195959595605
0.0962340841,0.0
0.0962340841,0.0
0.09628268717277778,0.0
0.09633129024555556,0.0
0.09637989331833334,0.0
0.09642849639111112,0.0
0.0964770994638889,0.0
0.09652570253666667,0.0
0.09657430560944445,0.0
0.09662290868222223,0.0
0.09667151175500001,0.0
0.09672011482777779,0.0
0.09676871790055556,0.0
0.09681732097333334,0.0
0.09686592404611112,0.0
0.0969145271188889,0.0
0.09696313019166668,0.0
0.09701173326444446,0.0
0.09706033633722223,0.0
0.09710893941000001,0.0
0.09715754248277779,0.0
0.09720614555555557,0.0
0.09725474862833335,0.0
0.09730335170111112,0.0
0.0973519547738889,0.0
0.09740055784666668,0.0
0.09744916091944444,0.0
0.09749776399222222,0.0
0.097546367065,0.0
0.09759497013777778,0.0
0.09764357321055556,0.0
0.09769217628333333,0.0
0.09774077935611111,0.0
0.09778938242888889,0.0
0.09783798550166667,0.0
0.09788658857444445,0.0
0.09793519164722223,0.0
0.09798379472,0.0
0.09803239779277778,0.0
0.09808100086555556,0.0
0.09812960393833334,0.0
0.09817820701111112,0.0
0.0982268100838889,0.0
0.09827541315666667,0.0
0.09832401622944445,0.0
0.09837261930222223,0.0
0.098421222375,0.0
0.09846982544777778,0.0
0.09851842852055556,0.0
0.09856703159333334,0.0
0.09861563466611112,0.0
0.0986642377388889,0.0
0.09871284081166667,0.0
0.09876144388444445,0.0
0.09881004695722223,0.0
0.09885865003000001,0.0
0.09890725310277779,0.0
0.09895585617555556,0.0
0.09900445924833334,0.0
0.09905306232111112,0.0
0.0991016653938889,0.0
0.09915026846666668,0.0
0.09919887153944446,0.0
0.09924747461222223,0.0
0.09929607768500001,0.0
0.09934468075777779,0.0
0.09939328383055557,0.0
0.09944188690333335,0.0
0.09949048997611112,0.0
0.0995390930488889,0.0
0.09958769612166668,0.0
0.09963629919444446,0.0
0.09968490226722224,0.0
0.09973350534000001,0.0
0.09978210841277779,0.0
0.09983071148555557,0.0
0.09987931455833335,0.0
0.09992791763111111,0.0
0.09997652070388889,0.0
0.10002512377666667,0.0
0.10007372684944445,0.0
0.10012232992222223,0.0
0.100170932995,0.0
0.10021953606777778,0.0
0.10026813914055556,0.0
0.10031674221333334,0.0
0.10036534528611112,0.0
0.1004139483588889,0.0
0.10046255143166667,0.0
0.10051115450444445,0.0
0.10055975757722223,0.0
0.10060836065,0.0
0.10065696372277778,0.0
0.10070556679555556,0.0
0.10075416986833334,0.0
0.10080277294111112,0.0
0.1008513760138889,0.0
0.10089997908666667,0.0
0.10094858215944445,0.0
0.10099718523222223,0.0
0.10104578830500001,0.0
